memory1,compute1,memory2,compute2,memory3,compute3,memory4,compute4,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
3,60,3,60,3,60,3,60,101698.977,8,3.45,275410.636,"[18049.691200256348, 17843.46652030945, 19750.839710235596, 17950.87480545044, 18017.57836341858, 17903.64909172058, 19742.296934127808, 17946.00510597229, 18006.484031677246, 17814.335823059082, 19744.807720184326, 17945.393085479736, 18007.97748565674, 17808.233499526978, 19734.851121902466, 17930.459022521973, 17998.287439346313, 17800.694704055786, 19735.54491996765, 17936.66410446167, 18029.91008758545, 17828.766107559204, 19733.9506149292, 17930.626153945923, 18035.320043563843, 17796.849012374878, 19733.17575454712, 17934.57293510437, 18002.161264419556, 17812.252283096313, 19740.160703659058, 17935.104608535767, 18021.187782287598, 17821.545362472534, 19728.525638580322, 17923.9718914032, 17988.595485687256, 17818.044900894165, 19730.372428894043, 17930.91917037964, 18015.129566192627, 17786.370754241943, 19730.682134628296, 17892.075777053833, 17990.8390045166, 17810.56261062622, 19699.034929275513, 17916.60237312317, 18022.66025543213, 17809.03959274292, 19732.730627059937, 17893.388986587524, 17983.51788520813, 17793.69831085205, 19730.082988739014, 17911.152362823486, 17984.185218811035, 17796.344995498657, 19729.483604431152, 17921.581745147705, 18013.171195983887, 17790.194749832153, 19714.42723274231, 17909.974336624146, 18015.448331832886, 17788.377046585083, 19725.536823272705, 17920.16863822937, 18010.092735290527, 17800.01735687256, 19710.832357406616, 17902.28247642517, 17977.52046585083, 17868.93582344055, 19720.521211624146, 17876.489400863647, 17973.18148612976, 17802.16145515442, 19719.371795654297, 17912.450790405273, 17999.561071395874, 17794.341325759888, 19711.009740829468, 17906.879663467407, 18006.715774536133, 17775.453567504883, 19717.12327003479, 17902.785301208496, 18007.80749320984, 17796.46348953247, 19699.85866546631, 17883.808135986328, 17974.836587905884, 17773.878574371338, 19709.25736427307, 17905.559301376343, 17997.760772705078, 17790.91501235962, 19709.483861923218, 17902.806758880615, 17975.654363632202, 17774.46436882019, 19709.747791290283, 17900.65050125122, 17999.3634223938, 17771.838188171387, 19707.388401031494, 17893.57352256775, 17998.759031295776, 17769.2813873291, 19704.163312911987, 17893.853187561035, 17994.13776397705, 17788.447618484497, 19711.212873458862, 17896.193981170654, 17996.342658996582, 17786.28158569336, 19709.179401397705, 17893.779516220093]","[]"
3,60,3,60,3,60,3,60,101698.977,9,3.618,303731.569,"[20172.05858230591, 19968.653202056885, 20796.8909740448, 20088.36030960083, 20191.88904762268, 19985.090255737305, 20777.007818222046, 20081.85124397278, 20189.485549926758, 19950.831651687622, 20787.723064422607, 20145.62940597534, 20187.146425247192, 19952.51750946045, 22280.345678329468, 20053.81178855896, 20154.5729637146, 19943.400144577026, 20749.30238723755, 20057.31439590454, 20153.14507484436, 19965.036869049072, 20782.888412475586, 20066.324949264526, 20174.869298934937, 19942.64578819275, 20775.64024925232, 20072.924613952637, 20146.512269973755, 19944.217681884766, 20755.443572998047, 20070.71614265442, 20162.51802444458, 19973.732471466064, 20738.969326019287, 20071.666955947876, 20131.035089492798, 19933.12406539917, 20746.33288383484, 20131.26015663147, 20133.952140808105, 19968.76835823059, 20742.415189743042, 20055.054664611816, 20172.12152481079, 19957.24654197693, 20754.41312789917, 20062.42561340332, 20128.713846206665, 19960.86597442627, 20737.85138130188, 20066.64991378784, 20131.619215011597, 19930.7963848114, 20748.41856956482, 20034.387826919556, 20144.996166229248, 19921.693563461304, 20758.923053741455, 20030.985593795776, 20156.563997268677, 19957.174062728882, 20750.214099884033, 20038.301944732666, 20157.453060150146, 21344.24352645874, 20750.33164024353, 20056.641578674316, 20134.28020477295, 19955.761194229126, 20752.619981765747, 20051.332235336304, 20124.580144882202, 19914.5348072052, 20739.645957946777, 20043.624877929688, 20154.20961380005, 19912.111043930054, 20723.376989364624, 20111.337900161743, 20112.19596862793, 19950.404405593872, 20743.17216873169, 20040.233850479126, 20150.758028030396, 19922.027111053467, 20756.717205047607, 20049.967527389526, 20114.41969871521, 19906.745433807373, 20729.882955551147, 20110.079050064087, 20115.33260345459, 19941.298246383667, 20736.781358718872, 20110.978364944458, 20143.94736289978, 19945.998430252075, 20728.51061820984, 20045.22728919983, 20113.72399330139, 19915.91167449951, 20738.36374282837, 20026.78918838501, 20136.314630508423, 19917.3526763916, 20719.712257385254, 20009.897232055664, 20113.68465423584, 19905.184268951416, 20696.038246154785, 19996.37198448181, 20109.652519226074, 19904.7691822052, 20710.373878479004, 19976.051807403564, 20113.112688064575, 19906.723260879517, 20677.33597755432, 20007.93719291687, 20072.113752365112, 19898.51999282837, 20704.05888557434, 20000.949382781982, 21499.276161193848, 19869.33422088623, 20670.1340675354, 19971.14133834839, 20107.462406158447, 19901.90315246582, 20696.084022521973, 19995.532751083374, 20089.699029922485, 19862.213850021362, 20672.197103500366]","[]"
3,60,3,60,3,60,3,60,101698.977,10,3.692,310230.109,"[19558.988094329834, 23165.57240486145, 22252.387285232544, 20018.172025680542, 19560.29486656189, 19374.11594390869, 25604.902029037476, 20005.330562591553, 19590.1517868042, 19359.37738418579, 22225.647687911987, 19969.199419021606, 19580.52158355713, 19354.771375656128, 22234.5130443573, 20001.198291778564, 19582.17477798462, 19335.731267929077, 22227.269887924194, 19993.207693099976, 19565.532684326172, 19362.342596054077, 22226.83024406433, 19996.153116226196, 23476.05848312378, 23161.439895629883, 22233.2546710968, 20000.694513320923, 19545.450687408447, 19359.920978546143, 22223.677396774292, 23278.612852096558, 19563.91143798828, 19352.09059715271, 22180.13906478882, 23287.14942932129, 19566.921949386597, 19342.313051223755, 22208.54640007019, 19985.39400100708, 19569.599866867065, 19352.384090423584, 22225.152730941772, 19988.547563552856, 19526.065826416016, 23136.23285293579, 22221.757411956787, 19987.741470336914, 19536.429166793823, 19350.205421447754, 22206.68649673462, 19981.918334960938, 19561.0134601593, 19344.903707504272, 22203.0086517334, 19982.741594314575, 19521.699905395508, 19334.144115447998, 22214.487552642822, 23268.422603607178, 19549.511909484863, 23135.226488113403, 22198.956727981567, 19942.599296569824, 19550.360679626465, 19331.94589614868, 22168.49684715271, 23357.118368148804, 23450.427532196045, 19327.88062095642, 25480.323791503906, 19938.447952270508, 19522.94921875, 19314.621448516846, 22195.40572166443, 19973.430633544922, 19516.663312911987, 19336.833715438843, 25498.42596054077, 19933.514833450317, 19550.29296875, 19329.48398590088, 22206.685066223145, 19971.898317337036, 19523.12445640564, 23106.73761367798, 22196.207761764526, 19928.399324417114, 19513.01646232605, 19328.184604644775, 22191.47276878357, 19959.476947784424, 19516.032457351685, 19334.502696990967, 22201.32040977478, 19955.580234527588, 19511.754035949707, 19323.8308429718, 22198.662996292114, 19957.80038833618, 19541.55468940735, 19318.678379058838, 25490.124940872192, 19968.195915222168, 19507.84468650818, 19316.4963722229, 22198.976516723633, 19919.71206665039, 23434.022188186646, 19327.733039855957, 22186.72823905945, 19956.284523010254, 19536.210536956787, 19319.575309753418, 22149.528741836548, 19949.922800064087, 19508.903741836548, 19294.06428337097, 22179.16965484619, 19917.11378097534, 23433.56156349182, 19320.12391090393, 22180.798292160034, 19946.5389251709, 19535.33387184143, 19314.512968063354, 22179.088830947876, 19957.426071166992, 19536.277055740356, 19318.949699401855, 22184.702157974243, 19946.605682373047, 23426.58543586731, 19317.655086517334, 22183.372259140015, 19915.79556465149, 19506.161212921143, 19305.37176132202, 22178.139448165894, 19915.297746658325, 19523.60486984253, 19307.03639984131, 22182.7495098114, 19942.882776260376, 19520.19214630127, 19304.059505462646, 22178.64680290222, 19945.04141807556, 19521.09169960022, 19301.934957504272]","[]"
3,60,3,60,3,60,3,60,101698.977,11,3.863,322009.59,"[19673.437356948853, 20457.849264144897, 21353.437900543213, 25579.771041870117, 26182.493686676025, 20450.194358825684, 21374.784469604492, 25578.24468612671, 19664.133548736572, 20442.373991012573, 21371.639013290405, 19643.446683883667, 26162.835121154785, 20449.296236038208, 27672.30248451233, 19538.029670715332, 26168.946981430054, 20448.662757873535, 21347.78380393982, 19636.64150238037, 19638.744115829468, 20448.19188117981, 21320.75595855713, 19550.03595352173, 26168.432474136353, 20429.421186447144, 21358.555793762207, 19634.962558746338, 26153.846502304077, 20449.02729988098, 21323.976039886475, 25564.833164215088, 19640.108108520508, 26456.16054534912, 27653.910875320435, 19630.913972854614, 19610.365629196167, 26358.792304992676, 21323.94790649414, 19618.431091308594, 19646.629810333252, 20419.523000717163, 21315.868854522705, 19540.995359420776, 19622.42555618286, 20433.433771133423, 21338.698863983154, 19623.116970062256, 19642.9603099823, 20402.454137802124, 21328.548431396484, 19610.056400299072, 19631.903409957886, 20411.420345306396, 21349.16090965271, 19516.11852645874, 19635.327577590942, 20422.72448539734, 21314.32294845581, 19614.969968795776, 19635.04409790039, 26446.106910705566, 21320.204973220825, 19599.379539489746, 26138.56601715088, 20423.180103302002, 21338.383436203003, 19520.48373222351, 19603.728771209717, 20322.331428527832, 21303.52520942688, 19528.749704360962, 19626.07741355896, 20393.015384674072, 21340.108394622803, 25537.92452812195, 26134.24587249756, 20398.298740386963, 21327.519178390503, 19524.766206741333, 19631.37936592102, 26439.03350830078, 27645.22624015808, 19610.596895217896, 19596.187591552734, 20424.439430236816, 21331.063508987427, 19611.71841621399, 19610.034465789795, 26341.246128082275, 27648.325204849243, 19519.768953323364, 19620.614051818848, 20423.515558242798, 27644.06442642212, 19604.315757751465, 26136.74831390381, 20398.386001586914, 21330.092430114746, 25536.905527114868, 19596.17042541504, 20408.21647644043, 21308.31813812256, 19514.016151428223, 19614.850282669067, 26333.815574645996, 21327.290534973145, 19503.39388847351, 19607.648372650146, 26336.276531219482, 27637.489318847656, 25532.193660736084, 19617.563486099243, 20390.90371131897, 27639.24813270569, 19512.827396392822, 19598.250150680542, 20389.005422592163, 21328.39560508728, 19512.18557357788, 19598.510026931763, 20395.383596420288, 21319.49806213379, 19596.846342086792, 19611.42873764038, 20381.25252723694, 21325.164556503296, 19495.502948760986, 19580.13391494751, 20378.51572036743, 21322.54719734192, 19586.594343185425, 19582.529067993164, 20394.397497177124, 21296.488285064697, 19505.417823791504, 19609.615564346313, 26325.859308242798, 21324.65386390686, 19509.117603302002, 19591.22633934021, 20385.98084449768, 21293.57075691223, 25525.636434555054, 19606.59146308899, 20392.573595046997, 21284.554481506348, 25515.117168426514, 19589.91527557373, 20386.483907699585, 27624.855279922485, 19577.032566070557, 19606.921195983887, 20401.129484176636, 21301.317930221558, 19503.57675552368, 26118.33906173706, 20371.216773986816, 21312.3140335083, 19499.997854232788, 19599.945783615112, 20376.286029815674, 21312.02220916748, 19580.310344696045, 19585.376501083374]","[]"
3,60,3,60,3,60,3,60,101698.977,12,3.723,337273.72,"[28501.694202423096, 27700.418710708618, 33317.94834136963, 27987.245798110962, 28501.601696014404, 19362.082719802856, 21142.194747924805, 19545.18175125122, 20052.716493606567, 27693.880081176758, 21178.45845222473, 19532.758235931396, 20075.12664794922, 19329.03790473938, 21173.48289489746, 19530.414581298828, 28475.88014602661, 27684.595108032227, 21148.257732391357, 19541.006088256836, 20054.386138916016, 19349.982023239136, 33299.53908920288, 19543.275833129883, 20025.973320007324, 19319.42868232727, 33300.11200904846, 19563.20834159851, 28476.683616638184, 19336.108922958374, 33292.3321723938, 19550.44913291931, 20017.25745201111, 19316.892385482788, 33289.03603553772, 27966.100454330444, 28470.16167640686, 27673.781871795654, 21119.325876235962, 19513.779878616333, 20054.856538772583, 19316.643714904785, 21159.388780593872, 19521.711587905884, 28471.051454544067, 19337.869882583618, 21152.193784713745, 19512.67099380493, 20009.506225585938, 19316.808223724365, 21157.861471176147, 27963.88339996338, 20045.53723335266, 19311.25569343567, 21124.963760375977, 27959.182024002075, 20041.12434387207, 19340.91854095459, 21122.72000312805, 27964.97368812561, 28465.139865875244, 19340.291261672974, 21111.17672920227, 19508.784294128418, 20036.457777023315, 19322.216510772705, 21109.005212783813, 19543.926000595093, 20035.780668258667, 19303.31802368164, 21126.06406211853, 19518.760919570923, 20011.06572151184, 19320.587396621704, 21140.38872718811, 19541.471242904663, 20010.5082988739, 27653.191328048706, 21138.078927993774, 19531.055688858032, 20033.387422561646, 19310.500144958496, 21112.757682800293, 19510.64705848694, 20034.062147140503, 19330.597162246704, 21112.619876861572, 19502.819061279297, 19995.969772338867, 19301.73945426941, 33278.887033462524, 19534.854888916016, 20034.53278541565, 19302.43945121765, 21113.112926483154, 27953.396558761597, 20028.475999832153, 27652.79793739319, 21104.82168197632, 19507.74908065796, 20033.955574035645, 19328.070878982544, 33264.38665390015, 19496.11496925354, 28450.950860977173, 19317.754983901978, 21131.48522377014, 19508.832931518555, 20000.800609588623, 19288.417100906372, 21118.69215965271, 27939.0709400177, 20031.794786453247, 27637.97402381897, 33263.1630897522, 27940.608978271484, 28438.84038925171, 27634.587049484253, 33264.31608200073, 19517.049074172974, 20024.526834487915, 19298.417568206787, 21098.645448684692, 19502.60066986084, 20017.72165298462, 19316.158533096313, 33265.846252441406, 19510.246515274048, 28440.576553344727, 19307.320594787598, 33261.37685775757, 27928.706407546997, 19985.70680618286, 19309.14855003357, 21098.70743751526, 19476.43232345581, 19976.574897766113, 19284.446954727173, 21102.01144218445, 19518.911600112915, 20014.047384262085, 19312.82067298889, 21125.271797180176, 19506.683349609375, 20020.13850212097, 19309.053659439087, 21120.765209197998, 19484.959363937378, 20012.396812438965, 19291.648149490356, 21089.483737945557, 19471.19140625, 28426.862955093384, 27620.35036087036, 21106.044054031372, 19513.803005218506, 20003.228425979614, 19275.585412979126, 21092.87428855896, 19491.063117980957, 20009.45544242859, 27616.679191589355, 21113.627910614014, 27922.359943389893, 20010.63561439514, 27618.311643600464, 21111.846685409546, 19500.60749053955, 28429.322481155396, 19303.876399993896, 21113.525390625, 27917.242765426636, 19964.078664779663, 19301.969289779663, 33236.09185218811, 19504.045486450195, 20007.657051086426, 27625.524282455444, 21084.766387939453, 27913.439512252808]","[]"
3,70,3,70,3,70,3,70,89239.199,1,0.822,38075.151,"[2130.017042160034, 2430.0363063812256, 3226.809501647949, 2330.2202224731445, 2123.8527297973633, 2428.366184234619, 3228.4514904022217, 2324.160575866699, 2120.664119720459, 2423.208475112915, 3225.172758102417, 2322.6706981658936, 2116.3532733917236, 2422.1417903900146, 3223.0255603790283]","[]"
3,70,3,70,3,70,3,70,89239.199,2,1.458,71690.708,"[4545.542240142822, 5547.040939331055, 4647.564172744751, 4346.251487731934, 4546.424150466919, 5542.222023010254, 4640.309572219849, 4340.641498565674, 4536.505222320557, 5548.62117767334, 4640.092372894287, 4339.2157554626465, 4535.808324813843, 5535.684823989868, 4631.303310394287, 4333.462953567505, 4532.912969589233, 5539.798974990845, 4635.78200340271, 4332.875728607178, 4528.304100036621, 5533.490419387817, 4628.573417663574, 4329.453706741333, 4525.053262710571, 5532.184839248657, 4625.105857849121, 4325.740814208984, 4529.399633407593, 5526.051044464111]","[]"
3,70,3,70,3,70,3,70,89239.199,3,1.875,111348.931,"[6764.393329620361, 7971.085786819458, 8973.77634048462, 6157.868146896362, 6662.382364273071, 7967.751026153564, 8971.476793289185, 6159.514427185059, 6661.44323348999, 7947.872877120972, 8953.7353515625, 6144.115924835205, 6746.275186538696, 7963.7041091918945, 8963.709831237793, 6153.149604797363, 6746.79708480835, 7943.551540374756, 8948.65369796753, 6149.331092834473, 6737.597227096558, 7956.883192062378, 8959.332466125488, 6144.4525718688965, 6645.160913467407, 7938.72332572937, 8953.686952590942, 6142.934799194336, 6734.288930892944, 7946.946382522583, 8952.176094055176, 6147.151947021484, 6641.472816467285, 7944.134950637817, 8951.021194458008, 6139.104604721069, 6733.639240264893, 7946.891784667969, 8950.123071670532, 6137.342214584351, 6727.046966552734, 7941.612958908081, 8949.503660202026, 6137.529134750366, 6637.448787689209]","[]"
3,70,3,70,3,70,3,70,89239.199,4,2.298,140357.004,"[8381.906986236572, 10183.399677276611, 11087.457418441772, 7878.196954727173, 8376.394033432007, 10180.436372756958, 11084.055662155151, 7855.8244705200195, 8355.609655380249, 10157.774448394775, 11067.721605300903, 7852.7326583862305, 8370.94783782959, 10174.199342727661, 11056.470155715942, 7854.463815689087, 8351.271152496338, 10160.277128219604, 11056.69093132019, 7847.794532775879, 8368.786334991455, 10164.872169494629, 11054.893016815186, 7862.626791000366, 8344.571113586426, 10156.906127929688, 11067.375898361206, 7848.479270935059, 8356.534004211426, 10156.847953796387, 11063.942909240723, 7843.945503234863, 8360.92495918274, 10169.5077419281, 11065.250873565674, 7853.6787033081055, 8345.757484436035, 10152.247428894043, 11044.460535049438, 7849.943161010742, 8354.204416275024, 10161.982774734497, 11063.125848770142, 7849.04670715332, 8348.520517349243, 10151.507377624512, 11053.001403808594, 7844.92039680481, 8345.85189819336, 10144.109010696411, 11050.34875869751, 7836.313009262085, 8350.742101669312, 10140.198945999146, 11056.12587928772, 7844.855546951294, 8337.340831756592, 10145.035028457642, 11050.215005874634, 7835.3941440582275]","[]"
3,70,3,70,3,70,3,70,89239.199,5,2.666,168185.816,"[10397.248983383179, 10777.52137184143, 13105.80587387085, 10585.263013839722, 10374.903678894043, 10676.629066467285, 13097.486019134521, 10587.337732315063, 10369.129180908203, 10772.008895874023, 13092.177867889404, 10574.91946220398, 10385.783672332764, 10674.082279205322, 13067.025423049927, 10575.121641159058, 10368.626594543457, 10678.234338760376, 13072.585821151733, 10659.139156341553, 10361.049890518188, 10669.66962814331, 13062.635660171509, 10659.90400314331, 10372.045516967773, 10759.978294372559, 13083.434104919434, 10655.051231384277, 10357.187509536743, 10666.34464263916, 13059.038877487183, 10659.088373184204, 10364.152193069458, 10672.652959823608, 13068.77064704895, 10658.507108688354, 10369.001388549805, 10668.314695358276, 13072.892189025879, 10565.98424911499, 10362.589359283447, 10663.33556175232, 13067.13342666626, 10563.06529045105, 10361.062288284302, 10748.587608337402, 13075.897455215454, 10643.755912780762, 10365.159273147583, 10666.713237762451, 13069.302797317505, 10644.604444503784, 10355.79800605774, 10661.903381347656, 13071.337461471558, 10556.59008026123, 10350.636959075928, 10657.36699104309, 13061.973571777344, 10559.348106384277, 10357.743263244629, 10664.055585861206, 13071.351766586304, 10642.959594726562, 10352.147817611694, 10665.970087051392, 13067.553758621216, 10548.279762268066, 10354.128360748291, 10666.072845458984, 13057.79504776001, 10549.937009811401, 10358.75391960144, 12301.507711410522, 13067.929744720459]","[]"
3,70,3,70,3,70,3,70,89239.199,6,2.985,202590.711,"[12615.69881439209, 13922.817468643188, 15104.29072380066, 12499.605178833008, 12616.235971450806, 13920.84264755249, 15109.858512878418, 12501.415967941284, 12685.874700546265, 13892.205953598022, 15095.162868499756, 12487.780570983887, 12590.604782104492, 13898.382186889648, 15110.82673072815, 12499.396800994873, 12605.65996170044, 13886.103630065918, 15096.792221069336, 12484.04598236084, 12602.20193862915, 13885.721445083618, 15103.099822998047, 12491.302251815796, 12594.837665557861, 13875.768423080444, 15099.651098251343, 12480.364799499512, 12666.937351226807, 13881.592988967896, 15096.155405044556, 12474.657773971558, 12663.424730300903, 13898.550033569336, 15090.116024017334, 12487.86187171936, 12590.61050415039, 13866.448163986206, 15080.595016479492, 12478.421449661255, 12588.090658187866, 13870.564937591553, 15066.65015220642, 12477.336883544922, 12665.565490722656, 13893.832206726074, 15077.984094619751, 12484.636545181274, 12662.713050842285, 13873.854637145996, 15076.811075210571, 12459.017992019653, 12584.6107006073, 13876.960039138794, 15064.089059829712, 12459.526777267456, 12575.796604156494, 13859.505653381348, 15088.705062866211, 12485.045671463013, 12583.91785621643, 13857.032060623169, 15057.573795318604, 12465.516567230225, 12579.565286636353, 13869.786739349365, 15079.739570617676, 12470.398664474487, 12653.93042564392, 13858.053922653198, 15073.42505455017, 12452.787637710571, 12645.598411560059, 13861.41848564148, 15070.26219367981, 12462.122201919556, 12569.676876068115, 13854.45261001587, 15073.61125946045, 12447.905540466309, 12571.786642074585, 13867.595434188843, 15061.330318450928, 12452.048063278198, 12567.781448364258, 13874.880075454712, 15061.115503311157, 12449.097633361816, 12568.556785583496, 13860.081195831299]","[]"
3,70,3,70,3,70,3,70,89239.199,7,3.1,243490.078,"[14840.488910675049, 17040.622234344482, 18822.70646095276, 14399.949789047241, 14837.448596954346, 17008.97979736328, 18830.76024055481, 14407.806634902954, 14804.340124130249, 17036.91053390503, 18828.909397125244, 14393.05329322815, 14826.855182647705, 17023.30493927002, 18824.660539627075, 14417.852878570557, 14795.646905899048, 17017.39001274109, 18822.710752487183, 14406.15463256836, 14788.389444351196, 17017.719984054565, 18826.799869537354, 14395.728826522827, 14819.674253463745, 17019.59753036499, 18823.374271392822, 14408.795595169067, 14788.877487182617, 17005.180835723877, 18826.164484024048, 14396.48461341858, 14798.755884170532, 17020.99847793579, 18822.733640670776, 14406.97455406189, 14798.896312713623, 17016.56150817871, 18783.737182617188, 14396.68583869934, 14810.930967330933, 17012.500524520874, 18791.16702079773, 14401.265859603882, 14773.864269256592, 17004.38690185547, 18806.841135025024, 14367.862224578857, 14777.819395065308, 16981.95219039917, 18808.196783065796, 14370.408058166504, 14779.019355773926, 16998.1427192688, 18805.50193786621, 14389.880418777466, 14789.980173110962, 17000.88882446289, 18812.14690208435, 14386.646509170532, 14799.020767211914, 17001.89185142517, 18789.921045303345, 14371.973752975464, 14769.002437591553, 16999.98116493225, 18807.701349258423, 14372.626304626465, 14800.670862197876, 16976.45902633667, 18799.24178123474, 14357.596635818481, 14764.2502784729, 16976.316452026367, 18786.00239753723, 14387.26282119751, 14793.668031692505, 17000.988483428955, 18805.76753616333, 14368.744611740112, 14790.211915969849, 16987.08200454712, 18796.923637390137, 14380.65505027771, 14756.169319152832, 16995.260000228882, 18789.557933807373, 14375.509977340698, 14765.355587005615, 16988.688945770264, 18769.16265487671, 14382.21025466919, 14756.947755813599, 16982.935905456543, 18794.225931167603, 14370.854616165161, 14763.961791992188, 16973.126888275146, 18791.184663772583, 14373.871803283691, 14763.763904571533, 16986.754655838013, 18793.073177337646, 14374.316453933716, 14781.566619873047]","[]"
3,70,3,70,3,70,3,70,89239.199,8,3.46,272969.69,"[17321.26235961914, 19656.51774406433, 18844.772815704346, 17126.88136100769, 17333.303928375244, 19642.005681991577, 18834.357500076294, 17123.494625091553, 17334.249258041382, 19635.13970375061, 18733.814477920532, 17114.06111717224, 17335.90340614319, 19604.98833656311, 18806.715965270996, 17101.421117782593, 17331.70199394226, 19632.26056098938, 18826.32851600647, 17118.621349334717, 17325.21915435791, 19638.309001922607, 18815.88101387024, 17122.811317443848, 17325.283765792847, 19632.164478302002, 18824.587106704712, 17102.993726730347, 17289.429903030396, 19609.51805114746, 18822.16763496399, 17104.669332504272, 17302.401542663574, 19604.024410247803, 18819.220542907715, 17108.413219451904, 17318.52388381958, 19624.75562095642, 18802.1240234375, 17113.622903823853, 17286.747694015503, 19624.449729919434, 18796.95987701416, 17109.92431640625, 17290.562391281128, 19625.193119049072, 18808.43186378479, 17082.128524780273, 17309.513807296753, 19616.247415542603, 18810.699939727783, 17084.705352783203, 17313.54022026062, 19582.46684074402, 18776.713848114014, 17108.333587646484, 17310.70375442505, 19611.209630966187, 18787.33777999878, 17084.62691307068, 17282.734155654907, 19584.469079971313, 18778.828620910645, 17100.067138671875, 17277.99153327942, 19615.620851516724, 18707.584619522095, 17072.853088378906, 17295.46546936035, 19615.829467773438, 18800.76551437378, 17073.51803779602, 17283.015251159668, 19591.988563537598, 18705.32274246216, 17103.845834732056, 17305.878400802612, 19607.956171035767, 18775.832176208496, 17093.170404434204, 17270.330667495728, 19571.589708328247, 18768.712282180786, 17074.41806793213, 17292.14906692505, 19600.086212158203, 18792.709589004517, 17077.272653579712, 17266.357421875, 19596.965551376343, 18792.50979423523, 17100.505113601685, 17281.945943832397, 19576.952934265137, 18775.403022766113, 17080.21831512451, 17267.795085906982, 19602.433681488037, 18769.441843032837, 17076.921224594116, 17298.682928085327, 19591.318368911743, 18776.612520217896, 17063.169717788696, 17291.576385498047, 19597.43571281433, 18787.85252571106, 17079.91123199463, 17296.412706375122, 19592.187881469727, 18792.07181930542, 17067.42548942566, 17351.385831832886, 19601.678371429443, 18690.431594848633, 17061.41996383667, 17288.83457183838, 19598.156690597534, 18785.32075881958, 17053.76386642456]","[]"
3,70,3,70,3,70,3,70,89239.199,9,2.847,373203.893,"[16418.25556755066, 27585.426807403564, 30488.414764404297, 25039.451122283936, 16338.80066871643, 27574.35417175293, 30466.74370765686, 25045.78471183777, 16406.368494033813, 27543.779850006104, 30485.271453857422, 25067.9292678833, 16408.608436584473, 27577.97884941101, 30545.75276374817, 25035.91251373291, 17835.88171005249, 27540.488243103027, 30481.550931930542, 25038.92993927002, 16401.59559249878, 27536.577224731445, 30531.310081481934, 25057.684898376465, 16402.64129638672, 27554.020643234253, 30481.263399124146, 25056.756496429443, 16407.03821182251, 27527.533054351807, 30479.62212562561, 25016.427755355835, 16312.945127487183, 27559.438943862915, 30527.499675750732, 25056.49757385254, 16323.456764221191, 27567.419290542603, 30473.676681518555, 25047.293663024902, 16395.960092544556, 27518.91565322876, 30461.28559112549, 25055.426120758057, 16387.604475021362, 27512.96043395996, 30443.451404571533, 25010.048389434814, 16316.726922988892, 27560.807704925537, 32370.75400352478, 25023.224115371704, 16389.200925827026, 27546.37837409973, 30465.229988098145, 25048.059463500977, 16391.98589324951, 27513.56816291809, 30437.772512435913, 25033.588409423828, 16307.626247406006, 27549.426555633545, 30463.086366653442, 25049.579858779907, 16290.475130081177, 27549.15952682495, 30464.012384414673, 25045.92728614807, 16292.221069335938, 27548.54989051819, 30430.49645423889, 25043.413162231445, 16305.847883224487, 27552.73485183716, 30463.225603103638, 25034.33871269226, 16302.759885787964, 27547.030687332153, 30519.29473876953, 25023.812770843506, 16284.077644348145, 27528.679132461548, 30449.62477684021, 25036.827325820923, 16380.762577056885, 27510.825157165527, 30506.678342819214, 24996.93751335144, 16299.68285560608, 27500.303745269775, 30450.8638381958, 24996.617555618286, 16373.222589492798, 27543.448448181152, 30457.229137420654, 25032.24229812622, 16299.391031265259, 27537.357330322266, 30455.56688308716, 25013.360023498535, 16286.797285079956, 27493.89338493347, 30419.99864578247, 25022.634506225586, 16298.902034759521, 27540.392875671387, 30424.00360107422, 25000.494480133057, 16270.770072937012, 27534.879684448242, 30500.847101211548, 25021.909952163696, 16277.480125427246, 29312.418222427368, 30445.812702178955, 24999.00984764099, 16273.557901382446, 27494.819164276123, 30500.407934188843, 25018.265962600708, 16288.290023803711, 27487.096548080444, 30441.477298736572, 25015.32030105591, 16265.933275222778, 27523.672819137573, 30494.685888290405, 25023.504972457886, 16367.579698562622, 27488.410472869873, 30410.75086593628, 25019.71125602722, 16286.725044250488, 27527.729749679565, 30490.806102752686]","[]"
